stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
1278,43209,"Boirargues",43.58274241,3.92558647,0,S5326
1534,28104,"Boirargues",43.58230881,3.92634112,0,S5326
1537,28215,"Boirargues",43.58230881,3.92634112,0,S5326
S5327,5327,"Lattes Centre",43.57078841,3.90512609,1,
574,18125,"Lattes Centre",43.57078841,3.90512609,0,S5327
1298,43259,"Lattes Centre",43.57074924,3.90534756,0,S5327
1337,18228,"Lattes Centre",43.57078841,3.90512609,0,S5327
S5328,5328,"Céreirède",43.58125525,3.89808036,1,
548,17102,"Céreirède",43.58125525,3.89808036,0,S5328
559,17220,"Céreirède",43.58143985,3.89836982,0,S5328
S5329,5329,"Chemin de Lattes",43.57234802,3.89611845,1,
549,17103,"Chemin de Lattes",43.57234802,3.89611845,0,S5329
558,17219,"Chemin de Lattes",43.57306697,3.89675627,0,S5329
S5330,5330,"Cimetière Saint-Laurent",43.56852726,3.89987152,1,
564,18101,"Cimetière Saint-Laurent",43.56852726,3.89987152,0,S5330
577,18208,"Cimetière Saint-Laurent",43.56852636,3.89993331,0,S5330
S5331,5331,"Cougourlude",43.57135662,3.91426616,1,
1273,43161,"Cougourlude",43.57135662,3.91426616,0,S5331
1299,43261,"Cougourlude",43.571339,3.91424094,0,S5331
S5332,5332,"Crédit Agricole",43.55844585,3.87636968,1,
567,18115,"Crédit Agricole",43.55844585,3.87636968,0,S5332
875,27201,"Crédit Agricole",43.55844585,3.87636968,0,S5332
S5333,5333,"Entreprises",43.56419382,3.87925652,1,
572,18123,"Entreprises",43.56419382,3.87925652,0,S5333
578,18219,"Entreprises",43.56412986,3.87932897,0,S5333
872,27104,"Entreprises",43.56419382,3.87925652,0,S5333
876,27210,"Entreprises",43.56412986,3.87932897,0,S5333
S5334,5334,"Gramenet",43.54888214,3.89450214,1,
556,17217,"Gramenet",43.54888214,3.89450214,0,S5334
S5335,5335,"Mairie",43.56843102,3.90403526,1,
566,18103,"Mairie",43.56843102,3.90403526,0,S5335
575,18206,"Mairie",43.56881186,3.90442896,0,S5335
S5336,5336,"Manse",43.5709752,3.87775808,1,
871,27103,"Manse",43.5709752,3.87775808,0,S5336
877,27211,"Manse",43.57100163,3.87779589,0,S5336
S5337,5337,"Méjean",43.56736022,3.90038357,1,
565,18102,"Méjean",43.56736022,3.90038357,0,S5337
S5338,5338,"Montouzères",43.56824792,3.88366826,1,
569,18119,"Montouzères",43.56824792,3.88366826,0,S5338
580,18223,"Montouzères",43.56862968,3.88463056,0,S5338
S5339,5339,"Montpellieret",43.56038963,3.8774851,1,
568,18118,"Montpellieret",43.56038963,3.8774851,0,S5339
571,18122,"Montpellieret",43.56037236,3.87743519,0,S5339
579,18222,"Montpellieret",43.56038963,3.8774851,0,S5339
582,18226,"Montpellieret",43.56037236,3.87743519,0,S5339
S5340,5340,"Oasis Palavasienne",43.5552107,3.89262277,1,
550,17104,"Oasis Palavasienne",43.5552107,3.89262277,0,S5340
557,17218,"Oasis Palavasienne",43.55530136,3.89319381,0,S5340
S5341,5341,"Saint-Pierre",43.57261995,3.89346761,1,
570,18121,"Saint-Pierre",43.57261995,3.89346761,0,S5341
581,18224,"Saint-Pierre",43.57239574,3.89405497,0,S5341
S5342,5342,"Ancienne Gare",43.58920996,3.80111413,1,
1113,38106,"Ancienne Gare",43.58920996,3.80111413,0,S5342
1122,38206,"Ancienne Gare",43.58914008,3.80096393,0,S5342
S5343,5343,"La Capoulière",43.58611064,3.80891228,1,
1109,38102,"La Capoulière",43.58611064,3.80891228,0,S5343
1118,38202,"La Capoulière",43.58631991,3.8093876,0,S5343
S5344,5344,"La Croix",43.58494716,3.80721284,1,
1110,38103,"La Croix",43.58494716,3.80721284,0,S5344
1119,38203,"La Croix",43.58497126,3.80742368,0,S5344
S5345,5345,"Les Serres",43.58555199,3.8037163,1,
1111,38104,"Les Serres",43.58555199,3.8037163,0,S5345
1120,38204,"Les Serres",43.58543534,3.80370094,0,S5345
S5346,5346,"Mas de Lépôt",43.58630411,3.79796036,1,
1114,38107,"Mas de Lépôt",43.58630411,3.79796036,0,S5346
1123,38207,"Mas de Lépôt",43.58661312,3.79837636,0,S5346
S5347,5347,"Mas la Farouch",43.58710472,3.80256894,1,
1112,38105,"Mas la Farouch",43.58710472,3.80256894,0,S5347
1121,38205,"Mas la Farouch",43.58702519,3.80246797,0,S5347
S5348,5348,"Camp du Soleil",43.7496008,3.96130753,1,
1104,36259,"Camp du Soleil",43.7496008,3.96130753,0,S5348
1525,27129,"Camp du Soleil",43.7496008,3.96130753,0,S5348
S5351,5351,"Aqueduc",43.65427315,3.85616007,1,
730,23104,"Aqueduc",43.65427315,3.85616007,0,S5351
774,23224,"Aqueduc",43.65414682,3.85619385,0,S5351
S5352,5352,"Baillarguet",43.67773441,3.86720208,1,
741,23115,"Baillarguet",43.67773441,3.86720208,0,S5352
763,23213,"Baillarguet",43.67729686,3.86699215,0,S5352
S5353,5353,"Chemin du Cambas",43.6586039,3.85055464,1,
732,23106,"Chemin du Cambas",43.6586039,3.85055464,0,S5353
772,23222,"Chemin du Cambas",43.65886037,3.85021473,0,S5353
S5354,5354,"Chemin Neuf",43.66711311,3.85855775,1,
737,23111,"Chemin Neuf",43.66711311,3.85855775,0,S5354
767,23217,"Chemin Neuf",43.66740897,3.85861518,0,S5354
S5355,5355,"Cirad de Baillarguet",43.68429964,3.87654544,1,
751,23125,"Cirad de Baillarguet",43.68429964,3.87654544,0,S5355
780,23233,"Cirad de Baillarguet",43.68429964,3.87654544,0,S5355
S5356,5356,"Distillerie",43.67506152,3.86740288,1,
740,23114,"Distillerie",43.67506152,3.86740288,0,S5356
764,23214,"Distillerie",43.67522538,3.86725864,0,S5356
S5357,5357,"Font de Salomé",43.67852763,3.87340442,1,
755,23133,"Font de Salomé",43.67852763,3.87340442,0,S5357
781,23237,"Font de Salomé",43.67819105,3.87304852,0,S5357
S5358,5358,"Font du Noyer",43.66592104,3.85253205,1,
736,23110,"Font du Noyer",43.66592104,3.85253205,0,S5358
768,23218,"Font du Noyer",43.66594144,3.85235922,0,S5358
S5359,5359,"Fontaine des Chênes",43.66219234,3.84723204,1,
734,23108,"Fontaine des Chênes",43.66219234,3.84723204,0,S5359
770,23220,"Fontaine des Chênes",43.66184048,3.84732179,0,S5359
S5360,5360,"La Grand Font",43.66895737,3.86102197,1,
738,23112,"La Grand Font",43.66895737,3.86102197,0,S5360
766,23216,"La Grand Font",43.668762,3.86021174,0,S5360
S5361,5361,"La Lironde",43.65997369,3.84903074,1,
733,23107,"La Lironde",43.65997369,3.84903074,0,S5361
771,23221,"La Lironde",43.66014789,3.8487877,0,S5361
S5362,5362,"Mas de Gué",43.65750993,3.85164003,1,
731,23105,"Mas de Gué",43.65750993,3.85164003,0,S5362
773,23223,"Mas de Gué",43.65724759,3.85175689,0,S5362
S5363,5363,"Picadous",43.66940951,3.86211153,1,
739,23113,"Picadous",43.66940951,3.86211153,0,S5363
765,23215,"Picadous",43.66984732,3.86166499,0,S5363
S5364,5364,"Picheyrou",43.65313911,3.86009192,1,
729,23103,"Picheyrou",43.65313911,3.86009192,0,S5364
775,23225,"Picheyrou",43.65310954,3.86027685,0,S5364
S5365,5365,"Quatre Chemins",43.66522394,3.8464454,1,
735,23109,"Quatre Chemins",43.66522394,3.8464454,0,S5365
769,23219,"Quatre Chemins",43.66488364,3.84570575,0,S5365
S5366,5366,"Rapatel",43.65158858,3.86422294,1,
728,23102,"Rapatel",43.65158858,3.86422294,0,S5366
776,23226,"Rapatel",43.6515125,3.86451805,0,S5366
S5367,5367,"Agropolis",43.64674464,3.8685625,1,
189,05165,"Agropolis",43.64674464,3.8685625,0,S5367
206,05280,"Agropolis",43.6461436,3.8684721,0,S5367
207,05281,"Agropolis",43.6461436,3.8684721,0,S5367
S5368,5368,"Aiguelongue",43.62641372,3.8821872,1,
184,05136,"Aiguelongue",43.62641372,3.8821872,0,S5368
204,05236,"Aiguelongue",43.62676578,3.88208535,0,S5368
1209,42147,"Aiguelongue",43.62622074,3.88311015,0,S5368
1229,42223,"Aiguelongue",43.62625687,3.88309875,0,S5368
S5369,5369,"Aiguelongue (Jussieu)",43.63847568,3.88298409,1,
481,11201,"Aiguelongue (Jussieu)",43.63847568,3.88298409,0,S5369
S5371,5371,"Alco",43.62560971,3.840349,1,
83,03135,"Alco",43.62560971,3.840349,0,S5371
90,03201,"Alco",43.62583706,3.83951346,0,S5371
S5372,5372,"Alfred Nobel",43.61641842,3.91078414,1,
504,12125,"Alfred Nobel",43.61641842,3.91078414,0,S5372
521,12220,"Alfred Nobel",43.61575183,3.90963978,0,S5372
S5373,5373,"Alpilles",43.63023193,3.87920881,1,
473,11115,"Alpilles",43.63023193,3.87920881,0,S5373
487,11208,"Alpilles",43.62975036,3.87956709,0,S5373
S5374,5374,"Ambroise Paré",43.63803962,3.84765756,1,
46,02125,"Ambroise Paré",43.63803962,3.84765756,0,S5374
S5375,5375,"Anatole France",43.60549679,3.87636361,1,
44,01236,"Anatole France",43.60549679,3.87636361,0,S5375
1381,53201,"Anatole France",43.60549679,3.87636361,0,S5375
S5376,5376,"André Malraux",43.6194096,3.90041039,1,
352,09126,"André Malraux",43.6194096,3.90041039,0,S5376
366,09202,"André Malraux",43.6195016,3.90026442,0,S5376
S5377,5377,"Antennes",43.64476201,3.84199236,1,
48,02127,"Antennes",43.64476201,3.84199236,0,S5377
57,02205,"Antennes",43.64469566,3.8422382,0,S5377
S5378,5378,"Antigone",43.60858596,3.88666595,1,
1149,41139,"Antigone",43.60858596,3.88666595,0,S5378
1168,41217,"Antigone",43.60860446,3.88662934,0,S5378
S5379,5379,"Antoine-Laurent de Jussieu",43.63732939,3.88015561,1,
478,11121,"Antoine-Laurent de Jussieu",43.63732939,3.88015561,0,S5379
482,11202,"Antoine-Laurent de Jussieu",43.63728587,3.88005541,0,S5379
S5380,5380,"Apollo",43.62189049,3.90849714,1,
361,09145,"Apollo",43.62189049,3.90849714,0,S5380
1334,09142,"Apollo",43.62194423,3.90912973,0,S5380
S5381,5381,"Apothicaires",43.64162351,3.83494035,1,
87,03139,"Apothicaires",43.64162351,3.83494035,0,S5381
117,03232,"Apothicaires",43.6416835,3.83515236,0,S5381
S5382,5382,"Appel du 18 Juin",43.6367686,3.83041886,1,
546,16202,"Appel du 18 Juin",43.6367686,3.83041886,0,S5382
S5383,5383,"Astruc",43.61019017,3.85467817,1,
1257,43117,"Astruc",43.61019017,3.85467817,0,S5383
1290,43241,"Astruc",43.61024131,3.85487748,0,S5383
S5384,5384,"Avenue de l'Agriculture",43.61211336,3.86111346,1,
346,09117,"Avenue de l'Agriculture",43.61211336,3.86111346,0,S5384
375,09211,"Avenue de l'Agriculture",43.61216641,3.86117674,0,S5384
S5385,5385,"Avenue de Toulouse",43.5913234,3.85771419,1,
215,06106,"Avenue de Toulouse",43.5913234,3.85771419,0,S5385
236,06215,"Avenue de Toulouse",43.59184837,3.85809921,0,S5385
S5386,5386,"Bagatelle",43.59535781,3.84436433,1,
134,04142,"Bagatelle",43.59535781,3.84436433,0,S5386
166,04244,"Bagatelle",43.59509064,3.84418411,0,S5386
S5387,5387,"Beaux-Arts",43.61699991,3.88355341,1,
1207,42143,"Beaux-Arts",43.61699991,3.88355341,0,S5387
1231,42227,"Beaux-Arts",43.61701841,3.88351679,0,S5387
S5388,5388,"Bellevue",43.59660454,3.88088611,1,
495,12108,"Bellevue",43.59660454,3.88088611,0,S5388
S5389,5389,"Belvédère",43.61701371,3.84242416,1,
338,09109,"Belvédère",43.61701371,3.84242416,0,S5389
383,09219,"Belvédère",43.6172802,3.84265391,0,S5389
S5390,5390,"Bengalis",43.6285875,3.8829391,1,
396,10105,"Bengalis",43.6285875,3.8829391,0,S5390
439,10215,"Bengalis",43.62865657,3.88313899,0,S5390
S5391,5391,"Berthelot",43.60184719,3.86938737,1,
173,05118,"Berthelot",43.60184719,3.86938737,0,S5391
198,05214,"Berthelot",43.60216491,3.86980412,0,S5391
S5392,5392,"Boulevard des Sports",43.61956191,3.88983463,1,
313,08113,"Boulevard des Sports",43.61956191,3.88983463,0,S5392
330,08211,"Boulevard des Sports",43.61941766,3.88923675,0,S5392
S5393,5393,"Boutonnet",43.62258675,3.86808777,1,
1141,41123,"Boutonnet",43.62258675,3.86808777,0,S5393
1176,41233,"Boutonnet",43.62259521,3.86812512,0,S5393
S5394,5394,"Bugarel",43.59152921,3.84494355,1,
425,10156,"Bugarel",43.59152921,3.84494355,0,S5394
463,10256,"Bugarel",43.59174625,3.84485033,0,S5394
S5395,5395,"Caducée",43.64356065,3.83267628,1,
795,24123,"Caducée",43.64356065,3.83267628,0,S5395
811,24223,"Caducée",43.64350178,3.83303373,0,S5395
S5397,5397,"Campus Agropolis",43.64467238,3.86952202,1,
533,13203,"Campus Agropolis",43.64467238,3.86952202,0,S5397
534,13204,"Campus Agropolis",43.64468411,3.86869291,0,S5397
S5398,5398,"Carriéra",43.64086339,3.81897677,1,
26,01143,"Carriéra",43.64086339,3.81897677,0,S5398
32,01208,"Carriéra",43.64076149,3.81919694,0,S5398
S5399,5399,"Castelle",43.58663321,3.87218236,1,
170,05102,"Castelle",43.58663321,3.87218236,0,S5399
199,05228,"Castelle",43.58662756,3.87194724,0,S5399
S5400,5400,"Catalpas",43.59281459,3.88377682,1,
520,12215,"Catalpas",43.59281459,3.88377682,0,S5400
S5401,5401,"Celleneuve",43.61593801,3.82596418,1,
405,10119,"Celleneuve",43.61593801,3.82596418,0,S5401
431,10201,"Celleneuve",43.6159487,3.82584072,0,S5401
1251,43105,"Celleneuve",43.61536339,3.82591208,0,S5401
1296,43253,"Celleneuve",43.61560619,3.82590603,0,S5401
S5402,5402,"Centrayrargues",43.59686638,3.8808066,1,
517,12210,"Centrayrargues",43.59686638,3.8808066,0,S5402
S5403,5403,"Cervantès",43.62218618,3.85504652,1,
249,07109,"Cervantès",43.62218618,3.85504652,0,S5403
294,07222,"Cervantès",43.6229943,3.85447401,0,S5403
S5404,5404,"Cévennes",43.62210185,3.84629543,1,
81,03130,"Cévennes",43.62210185,3.84629543,0,S5404
92,03203,"Cévennes",43.62203134,3.84619457,0,S5404
S5405,5405,"Chambéry",43.59932734,3.88912375,1,
308,08105,"Chambéry",43.59932734,3.88912375,0,S5405
336,08220,"Chambéry",43.59887762,3.88976712,0,S5405
S5406,5406,"Chantecler",43.63253861,3.87820671,1,
474,11116,"Chantecler",43.63253861,3.87820671,0,S5406
486,11207,"Chantecler",43.6322151,3.87819797,0,S5406
S5407,5407,"Charles Flahault",43.61842999,3.86642958,1,
186,05140,"Charles Flahault",43.61842999,3.86642958,0,S5407
S5408,5408,"Chasseurs",43.60332421,3.85645028,1,
123,04111,"Chasseurs",43.60332421,3.85645028,0,S5408
159,04230,"Chasseurs",43.60332508,3.85638845,0,S5408
S5409,5409,"Château d'Ô",43.63129118,3.84293679,1,
89,03141,"Château d'Ô",43.63129118,3.84293679,0,S5409
245,07104,"Château d'Ô",43.63193679,3.84240925,0,S5409
300,07231,"Château d'Ô",43.63129118,3.84293679,0,S5409
1136,41113,"Château d'Ô",43.63144188,3.84308928,0,S5409
1181,41243,"Château d'Ô",43.63141526,3.84306383,0,S5409
S5410,5410,"Cheng-Du",43.59407462,3.84290809,1,
118,04102,"Cheng-Du",43.59407462,3.84290809,0,S5410
164,04239,"Cheng-Du",43.59333848,3.84348237,0,S5410
S5411,5411,"Cimetière Saint-Étienne",43.61495814,3.93557706,1,
502,12119,"Cimetière Saint-Étienne",43.61495814,3.93557706,0,S5411
509,12202,"Cimetière Saint-Étienne",43.61492037,3.93569973,0,S5411
S5413,5413,"Cinsaults",43.62059599,3.85689751,1,
77,03124,"Cinsaults",43.62059599,3.85689751,0,S5413
96,03207,"Cinsaults",43.62052254,3.85700692,0,S5413
S5414,5414,"Cité de l'Arme",43.59325286,3.88957713,1,
67,03108,"Cité de l'Arme",43.59325286,3.88957713,0,S5414
106,03220,"Cité de l'Arme",43.59364441,3.88922908,0,S5414
S5415,5415,"Cité Gély",43.60404967,3.85856022,1,
1456,11131,"Cité Gély",43.60404967,3.85856022,0,S5415
1457,11231,"Cité Gély",43.60406643,3.85864727,0,S5415
S5416,5416,"Cité Mion",43.6013591,3.88472568,1,
71,03112,"Cité Mion",43.6013591,3.88472568,0,S5416
102,03216,"Cité Mion",43.60041555,3.88470011,0,S5416
S5417,5417,"Cité Roger",43.62045158,3.85821771,1,
251,07111,"Cité Roger",43.62045158,3.85821771,0,S5417
292,07219,"Cité Roger",43.62041076,3.8585631,0,S5417
S5418,5418,"Cité Valette",43.60147363,3.85187358,1,
121,04109,"Cité Valette",43.60147363,3.85187358,0,S5418
161,04232,"Cité Valette",43.60154535,3.85188785,0,S5418
S5420,5420,"Clolus",43.62875796,3.88107492,1,
472,11114,"Clolus",43.62875796,3.88107492,0,S5420
488,11209,"Clolus",43.62844766,3.88140068,0,S5420
S5421,5421,"CNRS",43.63866906,3.86557311,1,
177,05126,"CNRS",43.63866906,3.86557311,0,S5421
S5422,5422,"Collège Camille Claudel",43.61645933,3.86210797,1,
291,07218,"Collège Camille Claudel",43.61645933,3.86210797,0,S5422
1448,06233,"Collège Camille Claudel",43.61730805,3.86184604,0,S5422
S5423,5423,"Collège des Aiguerelles",43.59829462,3.89092638,1,
307,08104,"Collège des Aiguerelles",43.59829462,3.89092638,0,S5423
337,08221,"Collège des Aiguerelles",43.59756695,3.89214353,0,S5423
S5424,5424,"Collège Marcel Pagnol",43.59741638,3.84565557,1,
135,04143,"Collège Marcel Pagnol",43.59741638,3.84565557,0,S5424
165,04242,"Collège Marcel Pagnol",43.59697345,3.84518622,0,S5424
S5425,5425,"Colverts",43.61376949,3.89816495,1,
349,09123,"Colverts",43.61376949,3.89816495,0,S5425
369,09205,"Colverts",43.61370748,3.89810139,0,S5425
S5426,5426,"Comédie",43.60837114,3.87968247,1,
1146,41133,"Comédie",43.60837114,3.87968247,0,S5426
1171,41223,"Comédie",43.60836145,3.87973169,0,S5426
S5427,5427,"Comté de Nice",43.63860661,3.81176366,1,
19,01133,"Comté de Nice",43.63860661,3.81176366,0,S5427
28,01203,"Comté de Nice",43.63891991,3.81120236,0,S5427
S5428,5428,"Comté de Toulouse",43.63699376,3.8192724,1,
15,01127,"Comté de Toulouse",43.63699376,3.8192724,0,S5428
34,01210,"Comté de Toulouse",43.63678384,3.81884611,0,S5428
S5429,5429,"Coquelicots",43.59778227,3.88024999,1,
516,12209,"Coquelicots",43.59778227,3.88024999,0,S5429
S5430,5430,"Corse",43.64022021,3.81077794,1,
18,01132,"Corse",43.64022021,3.81077794,0,S5430
29,01204,"Corse",43.64067027,3.81139611,0,S5430
S5431,5431,"Corum",43.61425389,3.88195717,1,
1145,41131,"Corum",43.61425389,3.88195717,0,S5431
1172,41225,"Corum",43.61430692,3.88202047,0,S5431
1206,42141,"Corum",43.61430041,3.88184707,0,S5431
1232,42229,"Corum",43.61426429,3.88185847,0,S5431
S5432,5432,"Craponne",43.60623969,3.86772377,1,
540,15105,"Craponne",43.60623969,3.86772377,0,S5432
S5433,5433,"Croix d'Argent",43.59236832,3.86648632,1,
1195,42115,"Croix d'Argent",43.59236832,3.86648632,0,S5433
1243,42255,"Croix d'Argent",43.59236902,3.86643686,0,S5433
S5434,5434,"Croix de Lavit",43.63948588,3.83934045,1,
796,24124,"Croix de Lavit",43.63948588,3.83934045,0,S5434
812,24224,"Croix de Lavit",43.63938703,3.83933785,0,S5434
S5435,5435,"Croix des Rosiers",43.61069196,3.83089995,1,
266,07128,"Croix des Rosiers",43.61069196,3.83089995,0,S5435
277,07203,"Croix des Rosiers",43.61089632,3.83042278,0,S5435
S5436,5436,"Croix du Capitaine",43.6020677,3.86651101,1,
287,07214,"Croix du Capitaine",43.6020677,3.86651101,0,S5436
S5437,5437,"Demeter",43.58301889,3.87222128,1,
506,12131,"Demeter",43.58301889,3.87222128,0,S5437
524,12228,"Demeter",43.58353145,3.87221032,0,S5437
S5438,5438,"Descartes",43.59667439,3.88354737,1,
518,12211,"Descartes",43.59667439,3.88354737,0,S5438
S5440,5440,"Doria",43.61248477,3.86791591,1,
289,07216,"Doria",43.61248477,3.86791591,0,S5440
S5441,5441,"Du Guesclin",43.60711561,3.88324865,1,
1148,41138,"Du Guesclin",43.60711561,3.88324865,0,S5441
1169,41218,"Du Guesclin",43.60712513,3.88321179,0,S5441
S5442,5442,"École d'Architecture",43.63772613,3.85912367,1,
222,06119,"École d'Architecture",43.63772613,3.85912367,0,S5442
230,06204,"École d'Architecture",43.63740325,3.8597092,0,S5442
S5444,5444,"Érables",43.61497781,3.85687171,1,
344,09115,"Érables",43.61497781,3.85687171,0,S5444
377,09213,"Érables",43.61492992,3.85708078,0,S5444
S5445,5445,"Ernest Renan",43.61545541,3.88531808,1,
310,08110,"Ernest Renan",43.61545541,3.88531808,0,S5445
333,08214,"Ernest Renan",43.61543885,3.88521865,0,S5445
S5446,5446,"Espérance",43.61412028,3.85006855,1,
341,09112,"Espérance",43.61412028,3.85006855,0,S5446
380,09216,"Espérance",43.61438279,3.84929601,0,S5446
S5447,5447,"Estanove",43.59773093,3.8482367,1,
211,06102,"Estanove",43.59773093,3.8482367,0,S5447
240,06220,"Estanove",43.59792915,3.84820483,0,S5447
S5448,5448,"Estragon",43.61868972,3.88796719,1,
312,08112,"Estragon",43.61868972,3.88796719,0,S5448
331,08212,"Estragon",43.61859389,3.88775423,0,S5448
S5449,5449,"Étoile",43.60519034,3.85479273,1,
259,07120,"Étoile",43.60519034,3.85479273,0,S5449
284,07211,"Étoile",43.60515423,3.85480414,0,S5449
S5450,5450,"Ettore Bugatti",43.57847576,3.86675745,1,
429,10162,"Ettore Bugatti",43.57847576,3.86675745,0,S5450
448,10232,"Ettore Bugatti",43.57854094,3.86659844,0,S5450
S5451,5451,"Eugène Bataillon",43.6314788,3.86099925,1,
219,06116,"Eugène Bataillon",43.6314788,3.86099925,0,S5451
232,06206,"Eugène Bataillon",43.63171269,3.86034953,0,S5451
S5452,5452,"Eurêka",43.6180003,3.91265907,1,
503,12124,"Eurêka",43.6180003,3.91265907,0,S5452
522,12222,"Eurêka",43.61788672,3.91243321,0,S5452
S5453,5453,"Euromédecine",43.63886642,3.82757726,1,
54,02202,"Euromédecine",43.63886642,3.82757726,0,S5453
794,24122,"Euromédecine",43.63968364,3.82829178,0,S5453
807,24211,"Euromédecine",43.63895073,3.82928765,0,S5453
1134,41109,"Euromédecine",43.63897273,3.82769143,0,S5453
1183,41247,"Euromédecine",43.63899986,3.82767977,0,S5453
S5454,5454,"Évariste Galois",43.60926918,3.91218312,1,
357,09139,"Évariste Galois",43.60926918,3.91218312,0,S5454
512,12205,"Évariste Galois",43.60902599,3.91283212,0,S5454
S5455,5455,"Fac de Lettres",43.63012027,3.86998537,1,
175,05124,"Fac de Lettres",43.63012027,3.86998537,0,S5455
195,05207,"Fac de Lettres",43.63043334,3.86946159,0,S5455
S5456,5456,"Fac de Pharmacie",43.62363101,3.86161891,1,
401,10111,"Fac de Pharmacie",43.62363101,3.86161891,0,S5456
444,10224,"Fac de Pharmacie",43.62463208,3.86330391,0,S5456
S5457,5457,"Figairasse",43.60714778,3.85046529,1,
260,07121,"Figairasse",43.60714778,3.85046529,0,S5457
283,07210,"Figairasse",43.60706569,3.85054971,0,S5457
S5459,5459,"Font Couverte",43.59334857,3.85176943,1,
213,06104,"Font Couverte",43.59334857,3.85176943,0,S5459
238,06218,"Font Couverte",43.59358498,3.85157781,0,S5459
S5460,5460,"Font Trouvé",43.6269908,3.84768699,1,
247,07107,"Font Trouvé",43.6269908,3.84768699,0,S5460
297,07225,"Font Trouvé",43.62689541,3.84808049,0,S5460
S5461,5461,"Foyer des Aubes",43.61845915,3.89463048,1,
315,08118,"Foyer des Aubes",43.61845915,3.89463048,0,S5461
327,08206,"Foyer des Aubes",43.61850051,3.89487909,0,S5461
S5462,5462,"François Couperin",43.61272207,3.90283795,1,
469,11104,"François Couperin",43.61272207,3.90283795,0,S5462
491,11219,"François Couperin",43.61288242,3.90355997,0,S5462
S5463,5463,"François Dezeuze",43.60867111,3.84566833,1,
261,07122,"François Dezeuze",43.60867111,3.84566833,0,S5463
282,07209,"François Dezeuze",43.60860459,3.8465697,0,S5463
S5464,5464,"Françoise",43.61995681,3.89113229,1,
329,08210,"Françoise",43.61995681,3.89113229,0,S5464
537,14110,"Françoise",43.61994569,3.89128048,0,S5464
S5465,5465,"Frédéric Bazille",43.60271354,3.88053167,1,
547,16206,"Frédéric Bazille",43.60271354,3.88053167,0,S5465
S5466,5466,"Frédéric Fabrège",43.59733159,3.88662039,1,
69,03110,"Frédéric Fabrège",43.59733159,3.88662039,0,S5466
104,03218,"Frédéric Fabrège",43.59738763,3.88647348,0,S5466
S5467,5467,"Frédéric Peyson",43.60252942,3.88020506,1,
513,12206,"Frédéric Peyson",43.60252942,3.88020506,0,S5467
S5468,5468,"Galéra",43.63658968,3.83620694,1,
792,24118,"Galéra",43.63658968,3.83620694,0,S5468
809,24218,"Galéra",43.63650812,3.83625431,0,S5468
S5469,5469,"Gambetta",43.60668404,3.87189244,1,
7,01104,"Gambetta",43.60668404,3.87189244,0,S5469
42,01234,"Gambetta",43.60725219,3.87049737,0,S5469
S5470,5470,"Garcia Lorca",43.5911497,3.89017547,1,
66,03107,"Garcia Lorca",43.5911497,3.89017547,0,S5470
107,03221,"Garcia Lorca",43.59091731,3.89008258,0,S5470
1433,44105,"Garcia Lorca",43.59100621,3.8907776,0,S5470
1434,44106,"Garcia Lorca",43.59119999,3.89105497,0,S5470
1435,44201,"Garcia Lorca",43.59116334,3.89110345,0,S5470
1439,44205,"Garcia Lorca",43.59097872,3.89081396,0,S5470
S5471,5471,"Gardioles",43.62508584,3.85084178,1,
248,07108,"Gardioles",43.62508584,3.85084178,0,S5471
295,07223,"Gardioles",43.6247013,3.85198247,0,S5471
S5472,5472,"Gare Saint-Roch",43.6050075,3.87915863,1,
1,00017,"Gare Saint-Roch",43.6050075,3.87915863,0,S5472
1147,41135,"Gare Saint-Roch",43.60573942,3.88015572,0,S5472
1170,41221,"Gare Saint-Roch",43.60576602,3.88018118,0,S5472
1262,43127,"Gare Saint-Roch",43.60535108,3.87965038,0,S5472
1285,43231,"Gare Saint-Roch",43.60524342,3.8796351,0,S5472
S5473,5473,"Garigliano",43.61879646,3.89742384,1,
316,08119,"Garigliano",43.61879646,3.89742384,0,S5473
326,08205,"Garigliano",43.61861043,3.89723314,0,S5473
S5474,5474,"Jeune Parque",43.58101093,3.8692861,1,
180,05131,"Jeune Parque",43.58101093,3.8692861,0,S5474
181,05132,"Jeune Parque",43.58067086,3.86917806,0,S5474
466,10260,"Jeune Parque",43.58069905,3.86909226,0,S5474
S5475,5475,"Gascogne",43.63432432,3.86002315,1,
220,06117,"Gascogne",43.63432432,3.86002315,0,S5475
231,06205,"Gascogne",43.63438879,3.85991347,0,S5475
S5476,5476,"Gémeaux",43.63324398,3.8226282,1,
12,01124,"Gémeaux",43.63324398,3.8226282,0,S5476
37,01213,"Gémeaux",43.63193705,3.82222289,0,S5476
S5477,5477,"Georges Brassens",43.59569778,3.86243187,1,
226,06126,"Georges Brassens",43.59569778,3.86243187,0,S5477
242,06226,"Georges Brassens",43.59586816,3.86246116,0,S5477
S5478,5478,"Georges Danton",43.59964296,3.84327755,1,
120,04106,"Georges Danton",43.59964296,3.84327755,0,S5478
162,04235,"Georges Danton",43.59946045,3.84282743,0,S5478
S5479,5479,"Georges Frêche - Hôtel de Ville",43.59931674,3.89486304,1,
1267,43141,"Georges Frêche - Hôtel de Ville",43.59931674,3.89486304,0,S5479
1280,43217,"Georges Frêche - Hôtel de Ville",43.59935286,3.89485166,0,S5479
